annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class
P01_09_69,P01,P01_09,00:05:23.349,00:05:23.849,7760376,7772376,plastic-only-collision
P01_09_70,P01,P01_09,00:05:27.749,00:05:28.599,7865976,7886376,plastic-only-collision
P01_09_71,P01,P01_09,00:05:35.055,00:05:35.599,8041320,8054376,plastic-only-collision
P01_09_90,P01,P01_09,00:10:20.640,00:10:21.378,14895360,14913072,metal-only-collision
P01_09_91,P01,P01_09,00:10:23.803,00:10:28.531,14971272,15084743,metal-cloth-collision
P01_09_95,P01,P01_09,00:10:40.321,00:10:40.677,15367704,15376248,paper-only-collision
P01_09_97,P01,P01_09,00:10:45.856,00:10:46.614,15500544,15518736,metal-paper-collision
P01_09_104,P01,P01_09,00:11:31.552,00:11:31.969,16597248,16607256,plastic-only-collision
P01_09_109,P01,P01_09,00:11:57.182,00:11:58.180,17212368,17236320,plastic-only-collision
P01_09_111,P01,P01_09,00:12:14.759,00:12:15.301,17634216,17647224,plastic-only-collision
P01_09_112,P01,P01_09,00:12:16.595,00:12:18.364,17678280,17720736,plastic-only-collision
P01_09_114,P01,P01_09,00:12:38.571,00:12:39.071,18205704,18217704,metal-wood-collision
P01_09_118,P01,P01_09,00:13:30.134,00:13:30.694,19443216,19456656,metal-only-collision
P01_09_121,P01,P01_09,00:14:15.722,00:14:15.972,20537328,20543328,metal-only-collision
P01_09_151,P01,P01_09,00:16:42.166,00:16:43.086,24051984,24074064,metal-plastic-collision
P01_09_165,P01,P01_09,00:18:40.003,00:18:40.390,26880072,26889360,plastic-only-collision
P01_09_167,P01,P01_09,00:18:49.803,00:18:52.986,27115272,27191664,plastic-ceramic-collision
P01_09_180,P01,P01_09,00:20:33.773,00:20:34.273,29610551,29622551,metal-only-collision
P01_09_187,P01,P01_09,00:21:16.127,00:21:17.207,30627048,30652968,metal-plastic-collision
P01_09_194,P01,P01_09,00:21:52.127,00:21:53.127,31491048,31515048,metal-paper-collision
P01_09_198,P01,P01_09,00:22:12.221,00:22:13.340,31973304,32000159,plastic-paper-collision
P01_09_211,P01,P01_09,00:22:57.872,00:22:58.229,33068928,33077496,ceramic-only-collision
P01_09_228,P01,P01_09,00:23:39.553,00:23:40.019,34069272,34080456,metal-plastic-collision
P01_09_237,P01,P01_09,00:23:56.205,00:23:56.936,34468920,34486464,metal-plastic-collision
P01_09_241,P01,P01_09,00:23:59.955,00:24:02.181,34558920,34612344,metal-paper-collision
P01_09_245,P01,P01_09,00:24:20.081,00:24:20.452,35041944,35050848,glass-marble-collision
P01_09_261,P01,P01_09,00:25:00.595,00:25:00.805,36014280,36019320,plastic-only-collision
P01_09_265,P01,P01_09,00:25:07.022,00:25:07.361,36168528,36176664,metal-plastic-collision
P01_09_276,P01,P01_09,00:25:27.974,00:25:28.345,36671376,36680280,metal-plastic-collision
P01_09_280,P01,P01_09,00:25:37.869,00:25:39.700,36908856,36952800,plastic-only-collision
P01_09_309,P01,P01_09,00:27:48.641,00:27:49.399,40047384,40065576,plastic-only-collision
P01_09_315,P01,P01_09,00:27:59.718,00:28:00.016,40313232,40320384,metal-plastic-collision
P01_09_317,P01,P01_09,00:28:02.234,00:28:02.535,40373616,40380840,metal-plastic-collision
P01_09_323,P01,P01_09,00:28:16.169,00:28:16.641,40708056,40719384,metal-plastic-collision
P01_09_327,P01,P01_09,00:28:25.333,00:28:25.728,40927992,40937472,metal-plastic-collision
P01_09_328,P01,P01_09,00:28:39.554,00:28:39.939,41269296,41278536,metal-only-collision
P01_09_329,P01,P01_09,00:28:43.867,00:28:44.420,41372808,41386080,metal-plastic-collision
P01_09_332,P01,P01_09,00:28:59.966,00:29:00.966,41759184,41783184,plastic-only-collision
P01_09_333,P01,P01_09,00:29:15.362,00:29:17.095,42128688,42170280,metal-glass-collision
P01_09_335,P01,P01_09,00:29:25.716,00:29:26.439,42377184,42394536,metal-glass-collision
P01_09_339,P01,P01_09,00:29:33.987,00:29:34.347,42575688,42584328,metal-only-collision
P01_09_342,P01,P01_09,00:30:04.334,00:30:05.112,43304016,43322688,metal-only-collision
P01_09_343,P01,P01_09,00:30:07.959,00:30:08.626,43391016,43407024,metal-only-collision
P01_09_345,P01,P01_09,00:30:09.491,00:30:10.262,43427784,43446288,metal-only-collision
P01_09_347,P01,P01_09,00:30:21.383,00:30:22.355,43713192,43736520,metal-only-collision
P01_09_348,P01,P01_09,00:30:24.318,00:30:25.209,43783632,43805016,paper-only-collision
P01_09_350,P01,P01_09,00:30:31.324,00:30:31.741,43951776,43961784,metal-paper-collision
P01_09_351,P01,P01_09,00:30:33.168,00:30:33.491,43996032,44003784,metal-paper-collision
P01_09_360,P01,P01_09,00:32:02.151,00:32:03.159,46131624,46155816,metal-only-collision
P01_09_364,P01,P01_09,00:32:16.309,00:32:16.627,46471416,46479048,metal-only-collision
P01_09_365,P01,P01_09,00:32:38.878,00:32:39.338,47013072,47024112,metal-ceramic-collision
P01_09_370,P01,P01_09,00:32:58.643,00:32:58.979,47487432,47495496,metal-only-collision
P01_09_371,P01,P01_09,00:33:00.018,00:33:00.299,47520432,47527176,metal-only-collision
P01_09_372,P01,P01_09,00:33:01.534,00:33:01.893,47556816,47565432,metal-only-collision
P01_09_374,P01,P01_09,00:33:40.224,00:33:40.474,48485376,48491376,metal-only-collision
P01_09_375,P01,P01_09,00:33:50.356,00:33:52.787,48728544,48786888,metal-only-collision
P01_09_378,P01,P01_09,00:34:00.609,00:34:01.834,48974616,49004016,metal-paper-collision
P01_09_382,P01,P01_09,00:34:06.058,00:34:07.043,49105392,49129032,ceramic-only-collision
P01_09_386,P01,P01_09,00:34:24.584,00:34:25.204,49550015,49564896,plastic-only-collision
P01_09_394,P01,P01_09,00:35:01.329,00:35:01.766,50431896,50442384,metal-only-collision
P01_09_398,P01,P01_09,00:35:25.634,00:35:25.931,51015216,51022344,paper-only-collision
P01_09_403,P01,P01_09,00:35:40.700,00:35:42.590,51376799,51422160,metal-paper-collision
P01_09_408,P01,P01_09,00:35:53.286,00:35:53.509,51678864,51684216,paper-only-collision
P01_09_411,P01,P01_09,00:35:57.142,00:35:58.313,51771407,51799512,plastic-only-collision
P01_09_413,P01,P01_09,00:36:01.767,00:36:02.536,51882407,51900864,metal-wood-collision
P01_09_417,P01,P01_09,00:36:05.416,00:36:05.666,51969984,51975984,paper-only-collision
P01_09_418,P01,P01_09,00:36:08.352,00:36:09.020,52040448,52056480,wood-only-collision
P01_09_419,P01,P01_09,00:36:10.041,00:36:10.895,52080984,52101480,metal-paper-collision
P01_09_422,P01,P01_09,00:36:18.270,00:36:18.479,52278480,52283495,wood-only-collision
P01_09_430,P01,P01_09,00:37:04.399,00:37:05.089,53385576,53402136,wood-only-collision
P01_09_434,P01,P01_09,00:38:06.312,00:38:06.652,54871488,54879648,metal-only-collision
P01_09_449,P01,P01_09,00:39:16.017,00:39:16.810,56544407,56563440,metal-only-collision
P01_09_450,P01,P01_09,00:39:17.831,00:39:18.387,56587944,56601288,metal-only-collision
P01_09_458,P01,P01_09,00:39:43.644,00:39:43.982,57207455,57215568,plastic-only-collision
P01_09_462,P01,P01_09,00:39:58.663,00:40:00.043,57567912,57601032,glass-only-collision
P01_09_465,P01,P01_09,00:40:28.580,00:40:30.174,58285920,58324176,ceramic-wood-collision
P01_09_470,P01,P01_09,00:40:43.070,00:40:45.046,58633680,58681103,metal-only-collision
P01_09_478,P01,P01_09,00:41:00.293,00:41:00.879,59047032,59061096,metal-paper-collision
P01_09_485,P01,P01_09,00:41:30.004,00:41:30.234,59760096,59765616,paper-only-collision
P01_09_494,P01,P01_09,00:42:28.891,00:42:29.244,61173384,61181856,wood-only-collision
P01_09_500,P01,P01_09,00:42:44.045,00:42:46.149,61537080,61587576,metal-glass-collision
P01_09_501,P01,P01_09,00:42:49.858,00:42:50.795,61676592,61699080,metal-glass-collision
P01_09_502,P01,P01_09,00:43:06.441,00:43:06.837,62074583,62084088,metal-glass-collision
P01_09_503,P01,P01_09,00:43:07.745,00:43:08.002,62105880,62112048,metal-only-collision
P01_09_505,P01,P01_09,00:43:15.816,00:43:16.071,62299583,62305704,metal-only-collision
P01_09_508,P01,P01_09,00:43:20.927,00:43:21.420,62422248,62434080,ceramic-only-collision
P01_09_520,P01,P01_09,00:44:05.187,00:44:05.487,63484488,63491688,metal-ceramic-collision
P01_09_524,P01,P01_09,00:44:22.837,00:44:24.441,63908088,63946583,metal-only-collision
P01_09_526,P01,P01_09,00:44:56.521,00:44:56.748,64716504,64721952,ceramic-only-collision
P01_09_530,P01,P01_09,00:45:18.550,00:45:19.090,65245200,65258160,paper-only-collision
P01_09_537,P01,P01_09,00:45:34.471,00:45:35.667,65627304,65656008,paper-only-collision
P01_09_540,P01,P01_09,00:45:42.777,00:45:43.240,65826648,65837759,ceramic-wood-collision
P01_09_542,P01,P01_09,00:45:51.645,00:45:52.419,66039480,66058056,metal-only-collision
P01_09_550,P01,P01_09,00:46:09.399,00:46:09.631,66465576,66471144,glass-only-collision
P01_09_562,P01,P01_09,00:46:39.958,00:46:41.049,67198992,67225176,ceramic-only-collision
P01_09_569,P01,P01_09,00:46:57.190,00:46:57.743,67612560,67625832,wood-only-collision
P01_09_571,P01,P01_09,00:47:02.195,00:47:04.177,67732680,67780248,ceramic-marble-collision
P01_09_576,P01,P01_09,00:47:23.701,00:47:28.651,68248824,68367624,metal-wood-collision
P01_09_578,P01,P01_09,00:47:30.243,00:47:31.631,68405832,68439144,ceramic-only-collision
P01_09_581,P01,P01_09,00:47:44.243,00:47:45.076,68741832,68761824,metal-only-collision
P01_09_582,P01,P01_09,00:47:48.993,00:47:50.728,68855832,68897472,ceramic-glass-collision
P01_09_584,P01,P01_09,00:48:01.397,00:48:02.878,69153528,69189072,ceramic-only-collision
P01_09_586,P01,P01_09,00:48:06.220,00:48:08.520,69269280,69324480,metal-paper-collision
P01_09_588,P01,P01_09,00:48:11.029,00:48:13.549,69384696,69445176,metal-only-collision
P01_09_589,P01,P01_09,00:48:13.971,00:48:15.509,69455304,69492216,metal-only-collision
P01_09_592,P01,P01_09,00:48:24.309,00:48:24.632,69703416,69711168,plastic-only-collision
P01_09_593,P01,P01_09,00:48:24.940,00:48:26.195,69718560,69748680,metal-only-collision
P01_09_595,P01,P01_09,00:48:35.056,00:48:35.446,69961344,69970704,metal-only-collision
P01_09_600,P01,P01_09,00:48:48.708,00:48:49.346,70288992,70304304,metal-only-collision
P01_09_605,P01,P01_09,00:49:11.983,00:49:12.779,70847592,70866696,metal-ceramic-collision
P01_09_606,P01,P01_09,00:49:15.469,00:49:15.827,70931256,70939848,plastic-only-collision
P01_09_607,P01,P01_09,00:49:16.440,00:49:16.981,70954560,70967544,plastic-only-collision
P01_09_609,P01,P01_09,00:49:28.675,00:49:28.988,71248200,71255712,wood-only-collision
P01_09_623,P01,P01_09,00:50:32.576,00:50:33.103,72781824,72794472,wood-glass-collision
P01_09_624,P01,P01_09,00:50:45.099,00:50:46.763,73082376,73122312,metal-wood-collision
P01_09_625,P01,P01_09,00:50:49.613,00:50:51.130,73190712,73227120,metal-wood-collision
P01_09_627,P01,P01_09,00:50:54.752,00:50:59.102,73314048,73418448,metal-ceramic-collision
P01_09_628,P01,P01_09,00:51:00.313,00:51:02.864,73447512,73508736,metal-wood-collision
P01_09_630,P01,P01_09,00:51:08.133,00:51:09.308,73635192,73663392,metal-only-collision
P01_09_632,P01,P01_09,00:51:26.094,00:51:26.577,74066256,74077848,metal-only-collision
P01_09_633,P01,P01_09,00:51:27.149,00:51:28.727,74091576,74129448,metal-only-collision
P01_09_634,P01,P01_09,00:51:33.618,00:51:34.298,74246832,74263152,metal-ceramic-collision
P01_09_636,P01,P01_09,00:51:34.974,00:51:35.662,74279376,74295888,metal-ceramic-collision
P01_09_638,P01,P01_09,00:51:38.245,00:51:38.808,74357880,74371392,ceramic-only-collision
P01_09_640,P01,P01_09,00:51:43.212,00:51:45.336,74477088,74528064,plastic-ceramic-collision
P01_09_641,P01,P01_09,00:51:47.058,00:51:48.586,74569392,74606064,metal-only-collision
P01_09_646,P01,P01_09,00:51:59.547,00:52:00.435,74869128,74890440,ceramic-only-collision
P01_09_648,P01,P01_09,00:52:08.231,00:52:09.185,75077544,75100440,ceramic-only-collision
P01_09_651,P01,P01_09,00:52:15.891,00:52:17.435,75261384,75298440,metal-only-collision
P01_09_652,P01,P01_09,00:52:17.939,00:52:18.310,75310536,75319440,metal-only-collision
P01_09_657,P01,P01_09,00:52:35.202,00:52:40.308,75724848,75847392,ceramic-only-collision
P01_09_660,P01,P01_09,00:53:12.836,00:53:13.276,76628064,76638624,metal-plastic-collision
P01_09_661,P01,P01_09,00:53:17.047,00:53:17.514,76729128,76740336,metal-plastic-collision
P01_09_662,P01,P01_09,00:53:25.889,00:53:26.741,76941336,76961784,metal-wood-collision
P01_09_663,P01,P01_09,00:53:28.728,00:53:28.953,77009472,77014872,metal-wood-collision
P01_09_664,P01,P01_09,00:53:31.315,00:53:32.467,77071560,77099208,metal-only-collision
P01_09_665,P01,P01_09,00:53:34.889,00:53:35.702,77157336,77176848,metal-only-collision
P01_09_666,P01,P01_09,00:53:36.158,00:53:36.447,77187792,77194728,metal-wood-collision
P01_09_667,P01,P01_09,00:53:40.196,00:53:40.457,77284704,77290968,metal-wood-collision
P01_09_668,P01,P01_09,00:53:43.514,00:53:44.547,77364336,77389128,metal-only-collision
P01_09_670,P01,P01_09,00:53:45.439,00:53:45.761,77410536,77418264,metal-only-collision
P01_09_672,P01,P01_09,00:53:51.660,00:53:52.136,77559840,77571264,metal-only-collision
P01_09_673,P01,P01_09,00:53:55.234,00:53:56.377,77645616,77673048,metal-only-collision
P01_09_674,P01,P01_09,00:53:57.518,00:53:57.856,77700432,77708544,metal-only-collision
P01_09_675,P01,P01_09,00:53:58.874,00:53:59.209,77732976,77741016,metal-only-collision
P01_09_676,P01,P01_09,00:54:02.744,00:54:03.077,77825856,77833848,metal-only-collision
P01_09_677,P01,P01_09,00:54:06.070,00:54:07.597,77905680,77942328,metal-only-collision
P01_09_678,P01,P01_09,00:54:11.892,00:54:12.573,78045408,78061752,metal-plastic-collision
P01_09_681,P01,P01_09,00:54:18.234,00:54:18.841,78197616,78212184,metal-plastic-collision
P01_09_683,P01,P01_09,00:54:20.442,00:54:21.023,78250608,78264552,plastic-only-collision
P01_09_685,P01,P01_09,00:54:25.963,00:54:26.954,78383112,78406896,metal-plastic-collision
P01_09_687,P01,P01_09,00:54:29.454,00:54:30.377,78466896,78489048,plastic-glass-collision
P01_09_689,P01,P01_09,00:54:41.038,00:54:42.573,78744912,78781752,metal-only-collision
P01_09_699,P01,P01_09,00:55:21.775,00:55:22.155,79722600,79731720,metal-only-collision
P01_09_702,P01,P01_09,00:55:27.254,00:55:31.316,79854096,79951584,metal-only-collision
P01_09_705,P01,P01_09,00:55:38.400,00:55:39.629,80121600,80151096,metal-only-collision
P01_09_713,P01,P01_09,00:56:00.337,00:56:01.171,80648088,80668104,metal-ceramic-collision
P01_09_714,P01,P01_09,00:56:01.566,00:56:01.986,80677584,80687664,metal-ceramic-collision
P01_09_715,P01,P01_09,00:56:02.275,00:56:02.966,80694600,80711184,metal-only-collision
P01_09_720,P01,P01_09,00:56:12.653,00:56:13.671,80943672,80968104,ceramic-only-collision
P01_09_742,P01,P01_09,00:56:59.754,00:57:00.254,82074096,82086096,metal-paper-collision
P01_09_747,P01,P01_09,00:57:06.233,00:57:06.753,82229592,82242072,metal-paper-collision
P01_09_748,P01,P01_09,00:57:07.453,00:57:08.941,82258872,82294584,metal-only-collision
P01_09_751,P01,P01_09,00:57:12.006,00:57:12.546,82368144,82381104,paper-only-collision
P01_09_758,P01,P01_09,00:57:33.048,00:57:34.319,82873152,82903656,metal-only-collision
P01_09_766,P01,P01_09,00:58:12.504,00:58:13.179,83820096,83836296,plastic-marble-collision
P01_09_768,P01,P01_09,00:58:20.319,00:58:22.090,84007656,84050160,ceramic-only-collision
P01_09_772,P01,P01_09,00:58:51.852,00:58:52.532,84764448,84780768,metal-paper-collision
P01_09_778,P01,P01_09,00:59:13.892,00:59:14.452,85293408,85306848,ceramic-only-collision
P01_09_781,P01,P01_09,00:59:20.319,00:59:20.659,85447656,85455816,metal-only-collision
P01_10_5,P01,P01_10,00:00:08.252,00:00:08.692,198048,208608,metal-plastic-collision
P01_10_10,P01,P01_10,00:00:21.690,00:00:22.502,520560,540048,metal-only-collision
P01_10_14,P01,P01_10,00:00:27.356,00:00:28.096,656544,674304,metal-only-collision
P01_10_21,P01,P01_10,00:00:47.211,00:00:47.711,1133064,1145064,metal-only-collision
P01_10_36,P01,P01_10,00:01:33.591,00:01:34.591,2246184,2270184,ceramic-only-collision
P01_10_37,P01,P01_10,00:01:34.841,00:01:35.820,2276184,2299680,metal-wood-collision
P01_10_38,P01,P01_10,00:01:37.820,00:01:38.633,2347680,2367192,metal-paper-collision
P01_10_43,P01,P01_10,00:01:55.758,00:01:56.174,2778192,2788176,metal-ceramic-collision
P01_10_49,P01,P01_10,00:02:15.237,00:02:15.570,3245688,3253680,wood-only-collision
P01_102_0,P01,P01_102,00:00:00.190,00:00:01.065,4560,25560,metal-ceramic-collision
P01_102_1,P01,P01_102,00:00:01.679,00:00:02.219,40296,53256,metal-ceramic-collision
P01_102_2,P01,P01_102,00:00:02.398,00:00:02.638,57552,63312,wood-only-collision
P01_102_8,P01,P01_102,00:00:13.315,00:00:15.086,319560,362064,metal-ceramic-collision
P01_102_10,P01,P01_102,00:00:15.663,00:00:16.003,375912,384072,plastic-only-collision
P01_102_12,P01,P01_102,00:00:29.565,00:00:30.898,709560,741552,metal-ceramic-collision
P01_102_14,P01,P01_102,00:00:37.377,00:00:38.057,897048,913368,metal-ceramic-collision
P01_102_16,P01,P01_102,00:00:41.659,00:00:43.231,999816,1037544,metal-plastic-collision
P01_102_22,P01,P01_102,00:00:54.731,00:00:57.106,1313544,1370544,metal-ceramic-collision
P01_102_24,P01,P01_102,00:01:05.362,00:01:05.654,1568687,1575696,cloth-only-collision
P01_102_26,P01,P01_102,00:01:24.609,00:01:26.252,2030615,2070048,metal-plastic-collision
P01_102_30,P01,P01_102,00:01:29.645,00:01:30.065,2151480,2161560,metal-only-collision
P01_102_39,P01,P01_102,00:01:56.323,00:01:57.463,2791752,2819112,ceramic-only-collision
P01_102_41,P01,P01_102,00:01:58.913,00:01:59.913,2853912,2877912,metal-only-collision
P01_102_43,P01,P01_102,00:02:04.091,00:02:10.056,2978184,3121344,metal-only-collision
P01_102_45,P01,P01_102,00:02:10.401,00:02:12.091,3129624,3170184,metal-only-collision
P01_102_46,P01,P01_102,00:02:13.014,00:02:14.145,3192336,3219480,metal-only-collision
P01_102_47,P01,P01_102,00:02:29.516,00:02:32.246,3588384,3653904,metal-only-collision
P01_102_49,P01,P01_102,00:02:33.034,00:02:33.794,3672816,3691056,metal-cloth-collision
P01_102_50,P01,P01_102,00:02:34.501,00:02:35.912,3708024,3741888,metal-only-collision
P01_102_52,P01,P01_102,00:02:37.519,00:02:38.568,3780456,3805632,metal-only-collision
P01_102_54,P01,P01_102,00:02:40.251,00:02:40.571,3846024,3853704,metal-only-collision
P01_102_55,P01,P01_102,00:02:41.948,00:02:42.988,3886752,3911712,metal-only-collision
P01_102_56,P01,P01_102,00:02:53.927,00:02:54.876,4174248,4197024,metal-only-collision
P01_102_57,P01,P01_102,00:02:56.591,00:02:56.911,4238184,4245864,metal-only-collision
P01_102_58,P01,P01_102,00:02:57.733,00:02:58.894,4265592,4293456,metal-only-collision
P01_102_59,P01,P01_102,00:03:01.144,00:03:01.484,4347456,4355616,metal-only-collision
P01_102_63,P01,P01_102,00:03:31.430,00:03:31.870,5074320,5084880,metal-only-collision
P01_102_71,P01,P01_102,00:04:02.588,00:04:02.808,5822112,5827392,metal-only-collision
P01_102_79,P01,P01_102,00:04:25.001,00:04:25.321,6360023,6367704,plastic-only-collision
P01_102_81,P01,P01_102,00:04:25.731,00:04:26.091,6377544,6386184,plastic-paper-collision
P01_102_82,P01,P01_102,00:04:26.358,00:04:27.538,6392592,6420912,plastic-only-collision
P01_102_83,P01,P01_102,00:04:28.573,00:04:29.406,6445751,6465744,plastic-only-collision
P01_103_2,P01,P01_103,00:00:07.758,00:00:08.091,186192,194183,metal-ceramic-collision
P01_103_10,P01,P01_103,00:00:36.591,00:00:37.029,878184,888696,metal-only-collision
P01_103_11,P01,P01_103,00:00:38.112,00:00:38.487,914688,923688,metal-ceramic-collision
P01_103_12,P01,P01_103,00:00:39.154,00:00:39.549,939696,949176,metal-only-collision
P01_103_13,P01,P01_103,00:00:40.216,00:00:40.612,965184,974688,metal-only-collision
P01_103_14,P01,P01_103,00:00:42.320,00:00:43.320,1015680,1039680,metal-only-collision
P01_103_16,P01,P01_103,00:00:46.320,00:00:46.695,1111680,1120680,metal-only-collision
P01_103_17,P01,P01_103,00:00:47.049,00:00:47.424,1129176,1138176,metal-only-collision
P01_103_18,P01,P01_103,00:00:48.320,00:00:49.966,1159680,1199184,metal-plastic-collision
P01_103_19,P01,P01_103,00:00:54.508,00:00:54.799,1308192,1315176,metal-only-collision
P01_103_20,P01,P01_103,00:00:55.306,00:00:56.157,1327344,1347768,metal-only-collision
P01_103_24,P01,P01_103,00:00:59.716,00:01:00.404,1433184,1449696,metal-only-collision
P01_103_27,P01,P01_103,00:01:06.403,00:01:06.943,1593672,1606632,plastic-only-collision
P01_103_28,P01,P01_103,00:01:07.695,00:01:08.154,1624679,1635696,metal-ceramic-collision
P01_103_29,P01,P01_103,00:01:09.070,00:01:11.862,1657679,1724687,metal-only-collision
P01_103_45,P01,P01_103,00:02:04.357,00:02:04.751,2984568,2994024,plastic-only-collision
